4	15	1	17	0	9	0	8	-1	
4	16	1	25	0	21	0	11	-1	
4	17	2	7	0	3	0	8	1	
4	18	1	11	0	6	0	13	1	
4	19	0	12	0	8	0	11	1	
4	20	1	18	0	16	0	20	-1	
4	21	0	19	0	13	0	12	1	
4	22	0	13	0	8	0	4	1	
4	23	0	5	0	2	0	9	1	
4	24	3	24	0	22	0	22	1	
4	25	1	10	0	6	0	15	1	
4	26	0	24	0	20	0	11	1	
4	27	1	19	0	15	1	12	1	
4	28	2	16	0	13	0	10	-1	
4	29	0	11	0	8	0	8	1	
4	30	3	13	1	12	0	9	1	
4	31	0	19	0	18	0	20	-1	
4	32	1	16	0	11	0	17	1	
4	33	1	21	0	14	0	9	1	
4	34	0	23	0	16	0	10	1	
4	35	1	24	0	18	0	22	1	
4	36	2	14	0	8	0	15	-1	
4	37	1	18	0	16	0	32	1	
4	38	0	18	0	14	0	14	-1	
4	39	0	10	0	5	0	12	1	
4	40	0	6	0	4	0	9	1	
4	41	0	16	0	14	0	13	-1	
4	42	2	27	0	25	0	20	-1	
4	43	1	11	0	7	0	8	1	
4	44	0	8	0	6	0	11	1	
4	45	1	7	0	6	0	8	-1	
4	46	0	13	0	11	0	16	-1	
4	47	1	16	0	13	0	5	-1	
4	48	1	29	0	27	0	23	1	
4	49	0	12	0	9	1	13	1	
4	50	1	5	0	4	0	8	1	
4	51	0	14	0	8	0	8	1	
5	1	1	12	0	5	0	1	1	
5	2	1	17	0	9	0	0	-1	
5	3	0	31	0	20	0	1	-1	
5	4	0	8	0	3	1	2	1	
5	5	3	18	0	13	0	3	-1	
5	6	2	19	0	13	0	1	-1	
5	7	0	10	0	5	0	0	-1	
5	8	0	33	0	20	0	2	-1	
5	9	0	15	0	9	0	1	-1	
5	10	3	39	0	28	0	1	1	
5	11	16	37	1	38	1	2	-1	
5	12	9	43	1	33	0	4	1	
5	13	11	42	1	44	1	3	1	
5	14	1	29	0	16	1	1	1	
5	15	3	20	0	14	0	1	1	
5	16	2	24	0	16	1	2	-1	
5	17	2	14	0	10	0	2	1	
5	18	0	26	0	20	0	2	-1	
5	19	4	48	0	36	0	2	1	
5	20	3	23	0	20	0	2	1	
5	21	2	29	0	20	0	3	1	
5	22	3	23	0	20	0	0	-1	
5	23	2	15	0	13	0	1	1	
5	24	2	27	1	18	0	2	-1	
5	25	10	39	4	34	0	4	1	
6	1	8	39	0	38	0	27	-1	
6	2	1	15	0	13	0	8	-1	
6	3	1	26	0	20	0	22	-1	
6	4	3	11	0	7	0	12	1	
6	5	5	45	0	44	0	29	1	
6	6	2	12	0	10	0	14	1	
6	7	0	14	0	10	0	8	-1	
6	8	1	11	0	9	0	14	-1	
6	9	0	14	0	7	0	10	1	
6	10	0	8	0	5	0	6	-1	
6	11	0	8	0	4	0	10	-1	
6	12	0	7	0	4	0	2	1	
6	13	0	7	0	4	0	7	-1	
6	14	1	15	0	10	0	2	1	
6	15	0	14	0	10	0	10	1	
6	16	3	16	0	13	0	23	1	
6	17	1	17	0	13	0	6	-1	
6	18	0	10	0	6	0	11	1	
6	19	1	17	0	13	0	11	1	
6	20	1	22	0	16	0	19	-1	
6	21	0	23	0	19	0	24	1	
6	22	6	45	0	39	0	31	1	
6	23	0	11	0	8	0	4	1	
6	24	1	8	0	5	0	7	1	
6	25	0	18	0	11	0	10	-1	
6	26	0	12	0	8	0	7	1	
6	27	1	11	0	6	0	8	1	
6	28	1	13	0	11	0	9	1	
6	29	2	34	0	30	0	25	1	
6	30	4	33	0	33	0	12	-1	
6	31	3	20	0	18	0	20	-1	
6	32	0	16	0	12	0	18	1	
6	33	5	22	3	23	0	12	-1	
6	34	2	16	0	12	0	14	1	
6	35	0	15	0	11	0	11	-1	
6	36	1	19	0	13	0	14	-1	
6	37	1	9	0	4	0	8	1	
6	38	3	10	1	7	0	16	1	
6	39	2	16	1	11	0	8	1	
6	40	0	16	0	12	0	16	1	
6	41	1	21	0	12	0	17	-1	
6	42	4	34	0	28	0	17	-1	
6	43	5	40	0	36	0	6	1	
6	44	0	19	0	14	0	10	-1	
6	45	1	7	0	5	0	12	1	
6	46	1	22	0	16	0	26	1	
6	47	1	9	0	6	0	9	1	
6	48	0	11	0	6	0	3	1	
6	49	3	10	0	8	0	11	1	
6	50	1	17	0	12	0	14	-1	
6	51	3	33	0	25	0	22	1	
7	1	1	7	0	3	0	0	1	
7	2	2	24	0	16	0	4	-1	
7	3	0	14	0	7	0	3	-1	
7	4	1	8	0	3	1	4	1	
7	5	1	6	0	2	0	1	-1	
7	6	6	27	1	22	0	3	-1	
7	7	1	13	0	3	0	3	1	
7	8	4	26	0	16	1	3	1	
7	9	4	24	0	16	0	5	1	
7	10	0	9	0	5	0	2	-1	
7	11	1	9	0	3	1	3	1	
7	12	2	23	0	12	0	4	1	
7	13	2	10	1	6	1	2	1	
7	14	0	11	0	7	0	1	-1	
7	15	2	7	0	4	0	1	1	
7	16	1	7	0	2	0	2	1	
7	17	0	9	0	4	0	1	1	
7	18	1	10	0	9	0	1	1	
7	19	0	10	0	4	0	2	-1	
7	20	0	7	0	4	0	1	1	
7	21	2	12	1	6	1	3	-1	
7	22	0	22	0	16	0	3	-1	
7	23	2	11	0	6	0	1	1	
7	24	0	5	0	1	0	1	-1	
7	25	3	14	0	7	0	3	-1	
7	26	3	7	0	4	0	3	1	
7	27	0	8	0	3	0	1	1	
7	28	1	15	0	6	0	2	-1	
7	29	1	9	0	5	0	1	1	
7	30	0	5	0	1	1	2	-1	
7	31	0	7	0	3	0	2	1	
7	32	1	14	0	8	0	3	-1	
7	33	0	3	0	1	0	1	1	
7	34	2	8	0	5	0	2	1	
7	35	1	11	0	6	0	2	1	
7	36	1	7	0	4	0	2	-1	
7	37	2	10	1	7	1	1	1	
7	38	0	8	0	6	1	1	1	
7	39	0	7	0	3	1	1	1	
7	40	0	8	0	2	0	1	-1	
7	41	7	9	2	9	0	0	1	
7	42	3	7	1	3	0	2	1	
7	43	0	9	0	4	0	1	1	
7	44	0	7	0	3	0	0	-1	
7	45	0	15	0	9	0	4	1	
7	46	1	8	0	4	0	3	-1	
7	47	0	10	0	5	0	2	1	
7	48	0	6	0	3	0	1	1	
7	49	2	3	1	2	0	1	1	
7	50	0	4	0	2	0	0	1	
7	51	0	5	0	2	0	1	-1	
7	52	1	11	0	7	0	3	1	
7	53	1	7	0	4	0	1	-1	
7	54	0	6	0	2	0	0	-1	
7	55	2	5	1	2	0	1	-1	
7	56	0	11	0	6	0	2	1	
7	57	0	8	0	3	0	2	1	
7	58	1	7	0	4	0	3	-1	
7	59	1	10	0	6	0	0	-1	
7	60	1	9	0	4	0	2	1	
7	61	4	11	0	8	0	0	1	
7	62	1	11	0	6	0	2	-1	
7	63	3	14	0	11	0	1	1	
7	64	1	11	0	8	0	3	-1	
7	65	1	4	0	1	0	0	1	
7	66	0	8	0	5	0	1	1	
8	1	0	7	0	4	0	2	1	
8	2	4	11	1	8	0	0	1	
8	3	2	12	0	11	0	1	1	
8	4	0	11	0	9	0	1	-1	
8	5	0	13	0	9	0	2	1	
8	6	2	20	0	18	0	0	1	
8	7	1	15	0	10	0	2	1	
8	8	1	23	0	19	0	0	1	
8	9	0	9	0	5	0	2	1	
8	10	4	13	1	11	0	5	1	
8	11	0	17	0	13	0	3	-1	
8	12	3	11	1	10	0	0	-1	
8	13	1	5	0	3	0	0	1	
8	14	1	7	0	3	0	1	1	
8	15	2	13	0	9	0	1	1	
8	16	1	20	0	17	0	1	1	
8	17	2	25	0	20	0	2	1	
8	18	0	8	0	3	0	1	1	
8	19	1	10	0	6	0	1	1	
8	20	2	14	0	14	0	3	-1	
8	21	3	18	0	14	0	3	-1	
8	22	1	15	0	11	0	3	-1	
8	23	0	8	0	5	0	0	1	
8	24	0	11	0	8	0	1	1	
8	25	0	14	0	10	0	2	1	
8	26	1	13	0	11	0	0	-1	
8	27	1	7	0	3	0	2	-1	
8	28	0	10	0	6	0	1	-1	
8	29	2	14	0	11	0	3	-1	
8	30	2	14	0	9	0	2	-1	
8	31	0	15	0	9	0	1	1	
8	32	8	16	4	14	0	3	-1	
8	33	1	14	0	8	0	3	-1	
8	34	1	21	0	14	0	2	-1	
8	35	1	7	0	4	0	1	1	
8	36	4	13	1	11	0	4	-1	
8	37	2	22	0	16	0	3	1	
8	38	1	8	0	5	0	0	1	
8	39	2	11	0	4	0	4	1	
8	40	1	10	0	7	0	1	-1	
8	41	0	16	0	13	0	1	1	
8	42	2	15	0	13	0	1	1	
8	43	0	19	0	13	0	1	1	
8	44	0	21	0	18	0	2	1	
8	45	3	16	1	14	0	2	1	
8	46	0	6	0	3	0	1	-1	
8	47	1	13	0	9	0	1	1	
8	48	4	13	1	12	0	2	1	
8	49	0	11	0	5	0	1	-1	
8	50	1	5	0	2	0	3	1	
8	51	0	4	0	2	0	0	1	
8	52	0	11	0	9	0	0	1	
8	53	1	8	0	7	1	1	-1	
8	54	1	9	0	6	0	1	1	
8	55	0	4	0	2	0	0	-1	
8	56	0	12	0	8	0	2	1	
8	57	0	8	0	4	0	2	1	
8	58	2	13	0	8	0	3	1	
8	59	3	6	1	4	0	1	-1	
8	60	0	6	0	3	0	2	-1	
8	61	0	7	0	3	0	2	1	
8	62	0	2	0	1	0	0	1	
8	63	0	3	0	1	0	0	1	
8	64	0	9	0	5	0	2	-1	
8	65	0	12	0	8	0	1	1	
8	66	0	9	0	4	0	2	-1	
9	1	0	11	0	5	0	6	-1	
9	2	3	14	1	9	0	15	1	
9	3	1	9	0	4	0	4	1	
9	4	4	24	1	23	0	32	-1	
9	5	0	21	0	17	0	6	1	
9	6	0	8	0	5	0	9	1	
9	7	0	13	0	8	0	12	1	
9	8	2	20	1	15	0	19	1	
9	9	1	24	0	16	0	4	1	
9	10	3	43	0	32	0	54	-1	
9	11	0	13	0	9	0	22	1	
9	12	1	15	0	12	0	23	-1	
9	13	1	23	0	16	0	5	1	
9	14	0	34	0	26	0	23	1	
9	15	2	20	0	16	0	17	1	
9	16	2	33	0	25	0	34	1	
9	17	0	4	0	2	0	3	1	
9	18	0	13	0	7	0	12	1	
9	19	0	27	0	21	0	24	1	
9	20	0	14	0	5	0	9	-1	
9	21	0	20	0	12	0	8	1	
9	22	0	21	0	14	0	14	1	
9	23	1	19	0	14	0	6	-1	
9	24	1	10	0	6	0	3	-1	
9	25	1	10	0	6	0	9	1	
9	26	1	22	0	16	0	20	1	
9	27	0	24	0	14	0	20	1	
9	28	0	11	0	6	1	8	-1	
9	29	2	26	1	18	0	4	1	
9	30	1	35	0	27	1	29	-1	
9	31	3	15	0	14	0	8	-1	
9	32	0	9	0	5	0	8	-1	
9	33	0	13	0	8	0	10	-1	
9	34	3	20	0	17	0	8	1	
9	35	0	10	0	6	0	16	1	
10	1	14	59	1	64	0	37	1	
10	2	20	90	2	99	0	50	1	
10	3	22	81	0	108	0	40	-1	
10	4	37	116	4	157	0	63	1	
10	5	18	49	1	53	0	30	1	
10	6	8	69	0	73	0	62	1	
10	7	2	21	1	16	0	4	-1	
10	8	1	35	0	27	0	16	1	
10	9	21	87	0	101	0	113	1	
10	10	2	17	0	11	0	23	1	
10	11	2	18	0	10	0	14	1	
10	12	3	33	0	28	0	52	1	
